cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
3,[],"['00400211onechallenge:100.0', '00100111findonebugs:40.0', '00700511sugestanewsubjectforyourpresentation:120.0', '00800611postonetypeofcreativeresult:100.0', '01100811performonetask:40.0', '20400611posttwotypesofcreativeresults:60.0', '00200111findthreebugs:30.0', '02801811betherefor50%oflectures:40.0', '02701711readslidesfor50%oflectures:100.0', '21202011betherefor60%oflabs:40.0', '00300111findfivebugs:10.0', '04001811betherefor75%oflectures:30.0', '04101711readslidesfor75%oflectures:70.0', '22209011Attendallinvitedlecturesatyourcampus:80.0']","['20308222AttendedQuiz:480.0', '20808322AttendedQuiz:480.0', '21008522AttendedQuiz:600.0', '21608722AttendedQuiz:600.0', '22008922AttendedQuiz:120.0']",[],[],[],"['07803511handindocumentabouttherationalleofyourpresentation.:100.0', '07001811bethereforallofthelectures:10.0', '01000411contributefortwoclasses:60.0', '20100711maketwentyposts:70.0', '01300811performtwotasks:30.0']",['22509222AttendedQuiz:360.0'],[]
3,[],"['00100111findonebugs:40.0', '00800611postonetypeofcreativeresult:100.0', '00400211onechallenge:100.0', '00700511sugestanewsubjectforyourpresentation:120.0', '00600411contributeforoneclass:100.0', '20400611posttwotypesofcreativeresults:60.0', '20600211threechallenges:70.0', '01000411contributefortwoclasses:60.0', '20500611postthree(ormore)typesofcreativeresults:40.0', '02801811betherefor50%oflectures:40.0', '21300211fivechallenges:10.0', '02701711readslidesfor50%oflectures:100.0', '00200111findthreebugs:30.0', '21202011betherefor60%oflabs:40.0', '04001811betherefor75%oflectures:30.0', '04101711readslidesfor75%oflectures:70.0', '05303011topgradeintwogradedclasses:100.0', '22209011Attendallinvitedlecturesatyourcampus:80.0']","['20308222AttendedQuiz:360.0', '20808322AttendedQuiz:600.0', '21008522AttendedQuiz:480.0', '21608722AttendedQuiz:360.0', '22008922AttendedQuiz:600.0']",[],[],[],"['07001811bethereforallofthelectures:10.0', '08003711remixedvideo:100.0', '04201711readalllecturesslides:40.0', '20000411contributeforthreeclasses:30.0']",['22509222AttendedQuiz:600.0'],[]
2,[],"['00800611postonetypeofcreativeresult:100.0', '00400211onechallenge:100.0', '00700511sugestanewsubjectforyourpresentation:120.0', '20600211threechallenges:70.0', '02801811betherefor50%oflectures:40.0', '02701711readslidesfor50%oflectures:100.0', '21202011betherefor60%oflabs:40.0', '20100711maketwentyposts:70.0', '04001811betherefor75%oflectures:30.0', '05102311beontime17times:30.0', '22209011Attendallinvitedlecturesatyourcampus:80.0']","['20308222AttendedQuiz:360.0', '20808322AttendedQuiz:360.0', '21008522AttendedQuiz:600.0', '21608722AttendedQuiz:480.0', '22008922AttendedQuiz:360.0']",[],[],[],"['04101711readslidesfor75%oflectures:70.0', '08003711remixedvideo:100.0', '04201711readalllecturesslides:40.0', '01100811performonetask:40.0']",['22509222AttendedQuiz:360.0'],[]
3,[],"['00100111findonebugs:40.0', '00800611postonetypeofcreativeresult:100.0', '00600411contributeforoneclass:100.0', '00700511sugestanewsubjectforyourpresentation:120.0', '01000411contributefortwoclasses:60.0', '20000411contributeforthreeclasses:30.0', '20400611posttwotypesofcreativeresults:60.0', '20500611postthree(ormore)typesofcreativeresults:40.0', '20600211threechallenges:70.0', '02801811betherefor50%oflectures:40.0', '02701711readslidesfor50%oflectures:100.0', '00300111findfivebugs:10.0', '20100711maketwentyposts:70.0', '20701111maketwocontributions:170.0', '21702011betherefor80%oflabs:30.0', '04001811betherefor75%oflectures:30.0', '03902311beontime15times:40.0', '05102311beontime17times:30.0', '07302011bethereforallofthelabs:10.0', '22109011Attendallinvitedlecturesatyourcampusandoneintheothercampus:20.0']","['20308222AttendedQuiz:360.0', '20808322AttendedQuiz:360.0', '21008522AttendedQuiz:480.0', '21608722AttendedQuiz:360.0', '22008922AttendedQuiz:360.0']",[],[],[],"['04101711readslidesfor75%oflectures:70.0', '07001811bethereforallofthelectures:10.0', '08103711createdownvideo(singleshoot):70.0', '04201711readalllecturesslides:40.0', '01100811performonetask:40.0']",['22509222AttendedQuiz:480.0'],[]
2,[],"['00800611postonetypeofcreativeresult:100.0', '00700511sugestanewsubjectforyourpresentation:120.0', '00400211onechallenge:100.0', '20400611posttwotypesofcreativeresults:60.0', '20500611postthree(ormore)typesofcreativeresults:40.0', '20600211threechallenges:70.0', '02801811betherefor50%oflectures:40.0', '02701711readslidesfor50%oflectures:100.0', '04101711readslidesfor75%oflectures:70.0', '22209011Attendallinvitedlecturesatyourcampus:80.0']","['20308222AttendedQuiz:360.0', '20808322AttendedQuiz:360.0', '21008522AttendedQuiz:360.0', '21608722AttendedQuiz:240.0', '22008922AttendedQuiz:360.0']",[],[],[],"['08003711remixedvideo:100.0', '04201711readalllecturesslides:40.0']",['22509222AttendedQuiz:360.0'],[]
3,"['01801033CompletetheImageMasterSkill:0.0', '02201433CompletetheVideoMasterSkill:0.0', '03702133CompletetheTextMasterSkill:0.0', '05002933CompletetheAnimatorSkill:0.0']","['00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '01100811performonetask:100.0', '00600411contributeforoneclass:200.0', '00900711maketwentyposts:200.0', '01000411contributefortwoclasses:100.0', '00100111findonebugs:80.0', '02401611participate5times:80.0', '02701711readslidesfor50%oflectures:100.0', '02900211fivechallenges:350.0', '00500311Beinthefirstthreetoreplytoachallenge/quest(1time):100.0', '01901111makeonepost:300.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '03502011betherefor50%oflabs:80.0', '04001811betherefor75%oflectures:60.0', '04201711readalllecturesslides:60.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '05102311beontime17times:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05401111makethreeposts:100.0', '02600411contributeforfiveclasses:50.0', '06503011topgradeinthreegradedclasses:150.0']","['01500922AttendedQuiz:320.0', '02500922AttendedQuiz:320.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],['06103233CompletetheKineticSkill:400.0'],"['04502411topgradeinfourquizzes:200.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '07001811bethereforallofthelectures:30.0', '08203711createdownvideo,relevantedits:70.0']",['07100922AttendedQuiz:400.0'],[]
2,[],"['00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00400211onechallenge:550.0', '01700611postthreetypesofcreativeresults:200.0', '02701711readslidesfor50%oflectures:100.0', '02801811betherefor50%oflectures:80.0', '03502011betherefor50%oflabs:80.0', '04101711readslidesfor75%oflectures:80.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '04302011betherefor75%oflabs:60.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '06503011topgradeinthreegradedclasses:150.0', '02900211fivechallenges:350.0']","['01500922AttendedQuiz:320.0', '02500922AttendedQuiz:320.0', '03400922AttendedQuiz:320.0', '04400922AttendedQuiz:320.0', '06300922AttendedQuiz:240.0']",[],[],[],"['04201711readalllecturesslides:60.0', '07602711Allstudentsinyourlabhad4orbettergrade(5times):30.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08203711createdownvideo,relevantedits:70.0']",['07100922AttendedQuiz:400.0'],[]
3,[],"['00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '01700611postthreetypesofcreativeresults:200.0', '00900711maketwentyposts:200.0', '01901111makeonepost:300.0', '01200711makethirtyposts:80.0', '02701711readslidesfor50%oflectures:100.0', '02801811betherefor50%oflectures:80.0', '02900211fivechallenges:350.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '03502011betherefor50%oflabs:80.0', '04101711readslidesfor75%oflectures:80.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '02401611participate5times:80.0', '04502411topgradeinfourquizzes:200.0', '05102311beontime17times:50.0', '06000211tenchallenges:200.0', '06503011topgradeinthreegradedclasses:150.0', '04201711readalllecturesslides:60.0']","['01500922AttendedQuiz:320.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],[],"['06402411topgradeinfivequizzes:150.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08103711createdownvideo(singleshoot):100.0']",['07100922AttendedQuiz:400.0'],[]
3,[],"['00100111findonebugs:80.0', '00200111findthreebugs:40.0', '00300111findfivebugs:20.0', '00400211onechallenge:550.0', '00600411contributeforoneclass:200.0', '00800611postonetypeofcreativeresult:350.0', '00900711maketwentyposts:200.0', '00500311Beinthefirstthreetoreplytoachallenge/quest(1time):100.0', '01700611postthreetypesofcreativeresults:200.0', '01000411contributefortwoclasses:100.0', '02701711readslidesfor50%oflectures:100.0', '02801811betherefor50%oflectures:80.0', '02900211fivechallenges:350.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '03502011betherefor50%oflabs:80.0', '04001811betherefor75%oflectures:60.0', '04502411topgradeinfourquizzes:200.0', '04101711readslidesfor75%oflectures:80.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '05102311beontime17times:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '06402411topgradeinfivequizzes:150.0', '06503011topgradeinthreegradedclasses:150.0', '06000211tenchallenges:200.0']","['01500922AttendedQuiz:400.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],[],"['07202411topgradeinallsixquizzes:50.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '04201711readalllecturesslides:60.0', '08804111Havethehighestgradeinthequizzes:80.0']",['07100922AttendedQuiz:400.0'],[]
2,[],"['00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00400211onechallenge:550.0', '01700611postthreetypesofcreativeresults:200.0', '00600411contributeforoneclass:200.0', '01000411contributefortwoclasses:100.0', '01600711makefiftyposts:60.0', '02401611participate5times:80.0', '02701711readslidesfor50%oflectures:100.0', '00500311Beinthefirstthreetoreplytoachallenge/quest(1time):100.0', '00300111findfivebugs:20.0', '03502011betherefor50%oflabs:80.0', '04101711readslidesfor75%oflectures:80.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '04001811betherefor75%oflectures:60.0', '04302011betherefor75%oflabs:60.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '03902311beontime15times:80.0', '05102311beontime17times:50.0', '04201711readalllecturesslides:60.0']","['01500922AttendedQuiz:240.0', '02500922AttendedQuiz:320.0', '03400922AttendedQuiz:320.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:320.0']",[],[],[],"['06503011topgradeinthreegradedclasses:150.0', '07602711Allstudentsinyourlabhad4orbettergrade(5times):30.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08203711createdownvideo,relevantedits:70.0']",['07100922AttendedQuiz:240.0'],[]
2,[],"['00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:200.0', '01200711makethirtyposts:80.0', '01600711makefiftyposts:60.0', '01700611postthreetypesofcreativeresults:200.0', '02401611participate5times:80.0', '02801811betherefor50%oflectures:80.0', '00100111findonebugs:80.0', '02900211fivechallenges:350.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '03502011betherefor50%oflabs:80.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '04001811betherefor75%oflectures:60.0', '04502411topgradeinfourquizzes:200.0', '06503011topgradeinthreegradedclasses:150.0']","['01500922AttendedQuiz:240.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],[],"['06402411topgradeinfivequizzes:150.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08103711createdownvideo(singleshoot):100.0']",['07100922AttendedQuiz:400.0'],[]
3,[],"['00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:200.0', '01700611postthreetypesofcreativeresults:200.0', '01200711makethirtyposts:80.0', '02701711readslidesfor50%oflectures:100.0', '02900211fivechallenges:350.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '01600711makefiftyposts:60.0', '03502011betherefor50%oflabs:80.0', '02801811betherefor50%oflectures:80.0', '04502411topgradeinfourquizzes:200.0', '04101711readslidesfor75%oflectures:80.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05401111makethreeposts:100.0', '06402411topgradeinfivequizzes:150.0', '06503011topgradeinthreegradedclasses:150.0']","['01500922AttendedQuiz:400.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],[],"['07202411topgradeinallsixquizzes:50.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08804111Havethehighestgradeinthequizzes:80.0']",['07100922AttendedQuiz:400.0'],[]
3,"['01801033CompletetheImageMasterSkill:0.0', '02201433CompletetheVideoMasterSkill:0.0', '05002933CompletetheAnimatorSkill:0.0', '03702133CompletetheTextMasterSkill:0.0']","['00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00100111findonebugs:80.0', '00500311Beinthefirstthreetoreplytoachallenge/quest(1time):100.0', '01000411contributefortwoclasses:100.0', '00900711maketwentyposts:200.0', '01700611postthreetypesofcreativeresults:200.0', '01901111makeonepost:300.0', '02701711readslidesfor50%oflectures:100.0', '02801811betherefor50%oflectures:80.0', '02900211fivechallenges:350.0', '02600411contributeforfiveclasses:50.0', '03000611postfive(ormore)typesofcreativeresults:100.0', '03502011betherefor50%oflabs:80.0', '04001811betherefor75%oflectures:60.0', '04201711readalllecturesslides:60.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '05102311beontime17times:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05401111makethreeposts:100.0', '04502411topgradeinfourquizzes:200.0', '06503011topgradeinthreegradedclasses:150.0']","['01500922AttendedQuiz:400.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:320.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:400.0']",[],[],['06103233CompletetheKineticSkill:400.0'],"['06402411topgradeinfivequizzes:150.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '07001811bethereforallofthelectures:30.0', '08203711createdownvideo,relevantedits:70.0', '09404611Havethehighestcoursegrade!:80.0']",['07100922AttendedQuiz:400.0'],[]
2,[],"['00700511sugestanewsubjectforyourpresentation:200.0', '00400211onechallenge:550.0', '00800611postonetypeofcreativeresult:350.0', '02801811betherefor50%oflectures:80.0', '03502011betherefor50%oflabs:80.0', '04001811betherefor75%oflectures:60.0', '04302011betherefor75%oflabs:60.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '05102311beontime17times:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '00600411contributeforoneclass:200.0', '06503011topgradeinthreegradedclasses:150.0']","['01500922AttendedQuiz:240.0', '02500922AttendedQuiz:240.0', '03400922AttendedQuiz:320.0', '04400922AttendedQuiz:320.0', '06300922AttendedQuiz:400.0']",[],[],[],"['06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08103711createdownvideo(singleshoot):100.0']",['07100922AttendedQuiz:400.0'],[]
2,[],"['00800611postonetypeofcreativeresult:350.0', '00400211onechallenge:550.0', '00700511sugestanewsubjectforyourpresentation:200.0', '01700611postthreetypesofcreativeresults:200.0', '02801811betherefor50%oflectures:80.0', '03502011betherefor50%oflabs:80.0', '04302011betherefor75%oflabs:60.0', '02701711readslidesfor50%oflectures:100.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '04001811betherefor75%oflectures:60.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '05102311beontime17times:50.0']","['01500922AttendedQuiz:240.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:320.0', '04400922AttendedQuiz:240.0', '06300922AttendedQuiz:240.0']",['00000000InitialBonus:600.0'],[],[],"['02900211fivechallenges:350.0', '07302011bethereforallofthelabs:30.0', '07602711Allstudentsinyourlabhad4orbettergrade(5times):30.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08103711createdownvideo(singleshoot):100.0', '04201711readalllecturesslides:60.0']",['07100922AttendedQuiz:400.0'],[]
